being,VBG,O
influenced,VBN,O
more,RBR,O
by,IN,O
marketing,NN,O
than,IN,O
quality,NN,O
.,.,O
Director,NNP,O
William,NNP,I-PER
Friedkin,NNP,I-PER
",",",",O
an,DT,O
Oscar,NNP,I-MISC
winner,NN,O
and,CC,O
producer,NN,O
of,IN,O
the,DT,O
Academy,NNP,I-MISC
Awards,NNP,I-MISC
",",",",O
expressed,VBD,O
this,DT,O
sentiment,NN,O
at,IN,O
a,DT,O
conference,NN,O
in,IN,O
New,NNP,I-LOC
York,NNP,I-LOC
in,IN,O
2009,CD,O
.,.,O
He,PRP,O
characterized,VBD,O
the,DT,O
Academy,NNP,I-MISC
Awards,NNPS,I-MISC
as,IN,O
"""",LQU,O
the,DT,O
greatest,JJS,O
promotion,NN,O
scheme,NN,O
that,IN,O
any,DT,O
industry,NN,O
ever,RB,O
devised,VBN,O
for,IN,O
itself,PRP,O
"""",RQU,O
.,.,O
In,IN,O
addition,NN,O
",",",",O
some,DT,O
winners,NNS,O
critical,JJ,O
of,IN,O
the,DT,O
Academy,NNP,I-MISC
Awards,NNPS,I-MISC
have,VBP,O
boycotted,VBN,O
the,DT,O
ceremonies,NNS,O
and,CC,O
refused,VBD,O
to,TO,O
accept,VB,O
their,PRP$,O
Oscars,NNS,I-MISC
.,.,O
The,DT,O
first,JJ,O
to,TO,O
do,VB,O
so,RB,O
was,VBD,O
Dudley,NNP,I-PER
Nichols,NNP,I-PER
(,LRB,O
Best,NNP,I-MISC
Writing,VBG,I-MISC
in,IN,O
1935,CD,O
for,IN,O
The,DT,I-MISC
Informer,NNP,I-MISC
),RRB,O
.,.,O
George,NNP,I-PER
C.,NNP,I-PER
Scott,NNP,I-PER
became,VBD,O
the,DT,O
second,JJ,O
person,NN,O
to,TO,O
refuse,VB,O
his,PRP$,O
award,NN,O
",",",",O
at,IN,O
the,DT,O
43rd,CD,I-MISC
Academy,NNP,I-MISC
Awards,NNPS,I-MISC
ceremony,NN,O
.,.,O
Scott,NNP,I-PER
explained,VBD,O
",",",",O
"""",LQU,O
The,DT,O
whole,JJ,O
thing,NN,O
is,VBZ,O
a,DT,O
goddamn,NN,O
meat,NN,O
parade,NN,O
.,.,O
At,IN,O
the,DT,O
45th,JJ,I-MISC
Academy,NNP,I-MISC
Awards,NNP,I-MISC
ceremony,NN,O
",",",",O
Brando,NNP,I-PER
sent,VBD,O
Sacheen,NNP,I-PER
Littlefeather,NNP,I-PER
to,TO,O
read,VB,O
a,DT,O
15-page,JJ,O
speech,NN,O
detailing,VBG,O
Brando,NNP,I-PER
's,POS,O
criticisms,NNS,O
.,.,O
It,PRP,O
has,VBZ,O
been,VBN,O
observed,VBN,O
that,IN,O
several,NN,O
of,IN,O
the,DT,O
Academy,NNP,I-MISC
Award,NNP,I-MISC
winners,NNS,O
--,:,O
particularly,RB,O
Best,JJS,I-MISC
Picture,NN,I-MISC
--,:,O
have,VBP,O
not,RB,O
stood,VBN,O
the,DT,O
test,NN,O
of,IN,O
time,NN,O
nor,CC,O
defeated,VBD,O
worthier,JJR,O
efforts,NNS,O
.,.,O
Best,NNP,I-MISC
Picture,NNP,I-MISC
is,VBZ,O
not,RB,O
the,DT,O
only,JJ,O
category,NN,O
to,TO,O
come,VB,O
under,IN,O
criticism,NN,O
.,.,O
The,DT,O
Academy,NNP,I-MISC
Awards,NNPS,I-MISC
have,VBP,O
also,RB,O
been,VBN,O
disparaged,VBN,O
for,IN,O
having,VBG,O
a,DT,O
bias,NN,O
towards,IN,O
certain,JJ,O
types,NNS,O
of,IN,O
accomplishments,NNS,O
and,CC,O
film,NN,O
genres,NNS,O
.,.,O
The,DT,O
Best,JJS,I-MISC
Picture,NN,I-MISC
prize,NN,O
has,VBZ,O
never,RB,O
been,VBN,O
given,VBN,O
to,TO,O
a,DT,O
film,NN,O
noir,NN,O
",",",",O
science,NN,O
fiction,NN,O
or,CC,O
an,DT,O
animated,JJ,O
film,NN,O
;,;,O
and,CC,O
rarely,RB,O
are,VBP,O
horror,NN,O
",",",",O
fantasy,NN,O
",",",",O
comedy,NN,O
and,CC,O
westerns,NNS,O
recognized,VBN,O
by,IN,O
AMPAS,NNP,I-ORG
.,.,O
Actrius,NNP,I-MISC
is,VBZ,O
a,DT,O
1996,CD,O
film,NN,O
directed,VBN,O
by,IN,O
Ventura,NNP,I-PER
Pons,NNP,I-PER
.,.,O
Animalia,NNP,I-MISC
is,VBZ,O
an,DT,O
illustrated,JJ,O
children,NNS,O
's,POS,O
book,NN,O
by,IN,O
Graeme,NNP,I-PER
Base,NNP,I-PER
.,.,O
Animalia,NNP,I-MISC
is,VBZ,O
an,DT,O
alliterative,JJ,O
alphabet,NN,O
book,NN,O
and,CC,O
contains,VBZ,O
twenty-six,JJ,O
illustrations,NNS,O
",",",",O
one,CD,O
for,IN,O
each,DT,O
letter,NN,O
of,IN,O
the,DT,O
alphabet,NN,O
.,.,O
The,DT,O
International,NNP,I-ORG
Bureau,NNP,I-ORG
of,IN,I-ORG
Weights,NNP,I-ORG
and,CC,I-ORG
Measures,NNP,I-ORG
(,LRB,O
BIPM,NNP,I-ORG
),RRB,O
combines,VBZ,O
these,DT,O
measurements,NNS,O
to,TO,O
retrospectively,RB,O
calculate,VB,O
the,DT,O
weighted,JJ,O
average,NN,O
that,WDT,O
forms,VBZ,O
the,DT,O
most,RBS,O
stable,JJ,O
time,NN,O
scale,NN,O
possible,JJ,O
.,.,O
The,DT,O
term,NN,O
was,VBD,O
originally,RB,O
coined,VBN,O
by,IN,O
the,DT,O
founding,NN,O
sociologist,NN,O
and,CC,O
philosopher,NN,O
of,IN,O
science,NN,O
",",",",O
Auguste,NNP,I-PER
Comte,NNP,I-PER
",",",",O
and,CC,O
has,VBZ,O
become,VBN,O
a,DT,O
major,JJ,O
topic,NN,O
for,IN,O
psychologists,NNS,O
(,LRB,O
especially,RB,O
evolutionary,JJ,O
psychology,NN,O
researchers,NNS,O
),RRB,O
",",",",O
evolutionary,JJ,O
biologists,NNS,O
",",",",O
and,CC,O
ethologists,NNS,O
.,.,O
Though,IN,O
it,PRP,O
might,MD,O
seem,VB,O
obvious,JJ,O
that,IN,O
altruism,NN,O
is,VBZ,O
central,JJ,O
to,TO,O
the,DT,O
teachings,NNS,O
of,IN,O
Jesus,NNP,I-PER
",",",",O
one,CD,O
important,JJ,O
and,CC,O
influential,JJ,O
strand,NN,O
of,IN,O
Christianity,NNP,I-MISC
would,MD,O
qualify,VB,O
this,DT,O
.,.,O
Thomas,NNP,I-PER
Jay,NNP,I-PER
Oord,NNP,I-PER
has,VBZ,O
argued,VBN,O
in,IN,O
several,JJ,O
books,NNS,O
that,IN,O
altruism,NN,O
is,VBZ,O
but,CC,O
one,CD,O
possible,JJ,O
form,NN,O
of,IN,O
love,NN,O
.,.,O
The,DT,O
importance,NN,O
lies,VBZ,O
in,IN,O
sacrifice,NN,O
for,IN,O
the,DT,O
sake,NN,O
of,IN,O
the,DT,O
greater,JJR,O
good,NN,O
;,;,O
Islam,NNP,I-MISC
considers,VBZ,O
those,DT,O
practicing,VBG,O
i'thar,NN,O
as,IN,O
abiding,VBG,O
by,IN,O
the,DT,O
highest,JJS,O
degree,NN,O
of,IN,O
nobility,NN,O
.,.,O
A,DT,O
constant,JJ,O
concern,NN,O
for,IN,O
Allah,NNP,I-PER
results,NNS,O
in,IN,O
a,DT,O
careful,JJ,O
attitude,NN,O
towards,IN,O
people,NNS,O
",",",",O
animals,NNS,O
",",",",O
and,CC,O
other,JJ,O
things,NNS,O
in,IN,O
this,DT,O
world,NN,O
.,.,O
Judaism,NNP,I-MISC
defines,VBZ,O
altruism,NN,O
as,IN,O
the,DT,O
desired,VBN,O
goal,NN,O
of,IN,O
creation,NN,O
.,.,O
The,DT,O
famous,JJ,O
Rabbi,NNP,O
Abraham,NNP,I-PER
Isaac,NNP,I-PER
Kook,NNP,I-PER
stated,VBD,O
that,IN,O
love,NN,O
is,VBZ,O
the,DT,O
most,RBS,O
important,JJ,O
attribute,NN,O
in,IN,O
humanity,NN,O
.,.,O
Modern,NNP,O
Kabbalah,NNP,I-MISC
developed,VBD,O
by,IN,O
Rabbi,NNP,O
Yehuda,NNP,I-PER
Ashlag,NNP,I-PER
",",",",O
in,IN,O
his,PRP$,O
writings,NNS,O
about,IN,O
the,DT,O
future,JJ,O
generation,NN,O
",",",",O
focuses,VBZ,O
on,IN,O
how,WRB,O
society,NN,O
could,MD,O
achieve,VB,O
an,DT,O
altruistic,JJ,O
social,JJ,O
framework,NN,O
.,.,O
Ashlag,NNP,I-PER
proposed,VBD,O
that,IN,O
such,PDT,O
a,DT,O
framework,NN,O
is,VBZ,O
the,DT,O
purpose,NN,O
of,IN,O
creation,NN,O
",",",",O
and,CC,O
everything,DT,O
that,WDT,O
happens,VBZ,O
is,VBZ,O
to,TO,O
raise,VB,O
humanity,NN,O
to,TO,O
the,DT,O
level,NN,O
of,IN,O
altruism,NN,O
",",",",O
love,NN,O
for,IN,O
one,CD,O
another,DT,O
.,.,O
Ashlag,NNP,I-PER
focused,VBD,O
on,IN,O
society,NN,O
and,CC,O
its,PRP$,O
relation,NN,O
to,TO,O
divinity,NN,O
.,.,O
"""",LQU,O
I,PRP,O
was,VBD,O
giving,VBG,O
water,NN,O
to,TO,O
the,DT,O
wounded,VBN,O
because,IN,O
I,PRP,O
saw,VBD,O
your,PRP$,O
face,NN,O
in,IN,O
all,DT,O
of,IN,O
"them,",NN,O
"""",RQU,O
replied,VBD,O
Bhai,NNP,I-PER
Kanhaiya,NNP,I-PER
.,.,O
In,IN,O
the,DT,O
study,NN,O
published,VBN,O
in,IN,O
the,DT,O
February,NNP,O
2007,CD,O
print,NN,O
issue,NN,O
of,IN,O
Nature,NNP,I-MISC
Neuroscience,NNP,I-MISC
",",",",O
researchers,NNS,O
have,VBP,O
found,VBN,O
a,DT,O
part,NN,O
of,IN,O
the,DT,O
brain,NN,O
that,WDT,O
behaves,VBZ,O
differently,RB,O
for,IN,O
altruistic,JJ,O
and,CC,O
selfish,JJ,O
people,NNS,O
.,.,O
Bowles,NNP,I-PER
assembled,VBD,O
genetic,JJ,O
",",",",O
climactic,JJ,O
",",",",O
archaeological,JJ,O
",",",",O
ethnographic,JJ,O
and,CC,O
experimental,JJ,O
data,NNS,O
to,TO,O
examine,VB,O
the,DT,O
cost-benefit,JJ,O
relationship,NN,O
of,IN,O
human,JJ,O
cooperation,NN,O
in,IN,O
ancient,JJ,O
populations,NNS,O
.,.,O
She,PRP,O
first,RB,O
achieved,VBD,O
fame,NN,O
in,IN,O
1943,CD,O
with,IN,O
her,PRP$,O
novel,NN,O
The,DT,I-MISC
Fountainhead,NN,I-MISC
",",",",O
which,WDT,O
in,IN,O
1957,CD,O
was,VBD,O
followed,VBN,O
by,IN,O
her,PRP$,O
best-known,JJ,O
work,NN,O
",",",",O
the,DT,O
philosophical,JJ,O
novel,NN,O
Atlas,NNP,I-MISC
Shrugged,NNP,I-MISC
.,.,O
Rand,NNP,I-PER
's,POS,O
political,JJ,O
views,NNS,O
",",",",O
reflected,VBD,O
in,IN,O
both,DT,O
her,PRP$,O
fiction,NN,O
and,CC,O
her,PRP$,O
theoretical,JJ,O
work,NN,O
",",",",O
emphasize,VB,O
individual,JJ,O
rights,NNS,O
(,LRB,O
including,VBG,O
property,NN,O
rights,NNS,O
),RRB,O
and,CC,O
laissez-faire,JJ,O
capitalism,NN,O
",",",",O
enforced,VBN,O
by,IN,O
a,DT,O
constitutionally,RB,O
limited,JJ,O
government,NN,O
.,.,O
Rand,NNP,I-PER
was,VBD,O
born,VBN,O
Alisa,NNP,I-PER
Zinov'yevna,NNP,I-PER
Rosenbaum,NNP,I-PER
in,IN,O
1905,CD,O
",",",",O
to,TO,O
a,DT,O
bourgeois,NN,O
family,NN,O
living,NN,O
in,IN,O
Saint,NNP,I-LOC
Petersburg,NNP,I-LOC
.,.,O
Rand,NNP,I-PER
was,VBD,O
twelve,JJ,O
at,IN,O
the,DT,O
time,NN,O
of,IN,O
the,DT,O
Russian,JJ,I-MISC
revolution,NN,I-MISC
of,IN,I-MISC
1917,CD,I-MISC
.,.,O
Rand,NNP,I-PER
's,POS,O
family,NN,O
life,NN,O
was,VBD,O
disrupted,VBN,O
by,IN,O
the,DT,O
rise,NN,O
of,IN,O
the,DT,O
Bolshevik,NNP,I-ORG
party,NN,O
under,IN,O
Vladimir,NNP,I-PER
Lenin,NNP,I-PER
.,.,O
Her,PRP$,O
father,NN,O
's,POS,O
pharmacy,NN,O
was,VBD,O
confiscated,VBN,O
by,IN,O
the,DT,O
Bolsheviks,NNP,I-ORG
",",",",O
and,CC,O
the,DT,O
family,NN,O
fled,VBD,O
to,TO,O
the,DT,O
Crimea,NNP,I-LOC
",",",",O
which,WDT,O
was,VBD,O
initially,RB,O
under,IN,O
the,DT,O
control,NN,O
of,IN,O
the,DT,O
White,NNP,I-MISC
Army,NNP,I-MISC
during,IN,O
the,DT,O
Russian,JJ,I-MISC
Civil,NNP,I-MISC
War,NNP,I-MISC
.,.,O
After,IN,O
graduating,VBG,O
from,IN,O
high,JJ,O
school,NN,O
in,IN,O
the,DT,O
Crimea,NNP,I-LOC
she,PRP,O
briefly,RB,O
held,VBD,O
a,DT,O
job,NN,O
teaching,NN,O
Red,NNP,I-ORG
Army,NNP,I-ORG
soldiers,NNS,O
to,TO,O
read,VB,O
.,.,O
At,IN,O
sixteen,NN,O
",",",",O
Rand,NNP,I-PER
returned,VBD,O
with,IN,O
her,PRP$,O
family,NN,O
to,TO,O
Saint,NNP,I-LOC
Petersburg,NNP,I-LOC
.,.,O
A,DT,O
third,JJ,O
figure,NN,O
whose,WP$,O
philosophical,JJ,O
works,NNS,O
she,PRP,O
studied,VBD,O
heavily,RB,O
was,VBD,O
Friedrich,NNP,I-PER
Nietzsche,NNP,I-PER
.,.,O
Of,IN,O
the,DT,O
writers,NNS,O
she,PRP,O
read,VBD,O
at,IN,O
this,DT,O
time,NN,O
",",",",O
Victor,NNP,I-PER
Hugo,NNP,I-PER
",",",",O
Edmond,NNP,I-PER
Rostand,NNP,I-PER
",",",",O
Friedrich,NNP,I-PER
Schiller,NNP,I-PER
",",",",O
and,CC,O
Fyodor,NNP,I-PER
Dostoevsky,NNP,I-PER
became,VBD,O
her,PRP$,O
perennial,JJ,O
favorites,NNS,O
.,.,O
However,RB,O
",",",",O
after,IN,O
complaints,NNS,O
from,IN,O
a,DT,O
group,NN,O
of,IN,O
visiting,VBG,O
foreign,JJ,O
scientists,NNS,O
",",",",O
some,DT,O
of,IN,O
the,DT,O
purged,JJ,O
students,NNS,O
were,VBD,O
allowed,VBN,O
to,TO,O
complete,VB,O
their,PRP$,O
work,NN,O
and,CC,O
graduate,NN,O
",",",",O
which,WDT,O
Rand,NNP,I-PER
did,VBD,O
in,IN,O
October,NNP,O
1924,CD,O
.,.,O
For,IN,O
one,CD,O
of,IN,O
her,PRP$,O
assignments,NNS,O
",",",",O
she,PRP,O
wrote,VBD,O
an,DT,O
essay,NN,O
about,IN,O
the,DT,O
actress,NN,O
Pola,NNP,I-PER
Negri,NNP,I-PER
",",",",O
which,WDT,O
became,VBD,O
her,PRP$,O
first,JJ,O
published,JJ,O
work,NN,O
.,.,O
She,PRP,O
was,VBD,O
so,SO,O
impressed,JJ,O
with,IN,O
the,DT,O
skyline,NN,O
of,IN,O
Manhattan,NNP,I-LOC
upon,IN,O
her,PRP$,O
arrival,NN,O
that,IN,O
she,PRP,O
cried,VBD,O
what,WP,O
she,PRP,O
later,RB,O
called,VBD,O
"""",LQU,O
tears,NNS,O
of,IN,O
splendor,NN,O
"""",RQU,O
.,.,O
Rand,NNP,I-PER
scholars,NNS,O
have,VBP,O
interpreted,VBN,O
her,PRP$,O
notes,NNS,O
for,IN,O
this,DT,O
book,NN,O
as,IN,O
evidence,NN,O
of,IN,O
her,PRP$,O
early,JJ,O
admiration,NN,O
of,IN,O
the,DT,O
ideas,NNS,O
of,IN,O
Friedrich,NNP,I-PER
Nietzsche,NNP,I-PER
.,.,O
However,RB,O
",",",",O
the,DT,O
novel,NN,O
was,VBD,O
never,RB,O
completed,VBN,O
and,CC,O
none,NN,O
of,IN,O
the,DT,O
other,JJ,O
projects,NNS,O
were,VBD,O
produced,VBN,O
or,CC,O
published,VBN,O
during,IN,O
Rand,NNP,I-PER
's,POS,O
lifetime,NN,O
.,.,O
Rand,NNP,I-PER
's,POS,O
first,JJ,O
literary,JJ,O
success,NN,O
came,VBD,O
with,IN,O
the,DT,O
sale,NN,O
of,IN,O
her,PRP$,O
screenplay,NN,O
Red,NNP,I-MISC
Pawn,NNP,I-MISC
to,TO,O
Universal,NNP,I-ORG
Studios,NNP,I-ORG
in,IN,O
1932,CD,O
.,.,O
Josef,NNP,I-PER
Von,NNP,I-PER
Sternberg,NNP,I-PER
considered,VBD,O
it,PRP,O
for,IN,O
Marlene,NNP,I-PER
Dietrich,NNP,I-PER
",",",",O
but,CC,O
anti-Soviet,JJ,I-MISC
themes,NNS,O
were,VBD,O
unpopular,JJ,O
at,IN,O
the,DT,O
time,NN,O
",",",",O
and,CC,O
the,DT,O
project,NN,O
came,VBD,O
to,TO,O
nothing,DT,O
.,.,O
In,IN,O
1941,CD,O
",",",",O
Paramount,NNP,I-ORG
Pictures,NNP,I-ORG
produced,VBD,O
a,DT,O
movie,NN,O
version,NN,O
of,IN,O
the,DT,O
play,NN,O
.,.,O
Rand,NNP,I-PER
did,VBD,O
not,RB,O
participate,VB,O
in,IN,O
the,DT,O
production,NN,O
and,CC,O
was,VBD,O
highly,RB,O
critical,JJ,O
of,IN,O
the,DT,O
result,NN,O
.,.,O
Her,PRP$,O
first,JJ,O
novel,NN,O
",",",",O
the,DT,O
semi-autobiographical,JJ,O
We,PRP,I-MISC
the,DT,I-MISC
Living,NN,I-MISC
",",",",O
was,VBD,O
published,VBN,O
in,IN,O
1936,CD,O
by,IN,O
Macmillan,NNP,I-ORG
.,.,O
Set,NNP,O
in,IN,O
Communist,NNP,I-LOC
Russia,NNP,I-LOC
",",",",O
it,PRP,O
focused,VBD,O
on,IN,O
the,DT,O
struggle,NN,O
between,IN,O
the,DT,O
individual,NN,O
and,CC,O
the,DT,O
state,NN,O
.,.,O
In,IN,O
the,DT,O
foreword,NN,O
to,TO,O
the,DT,O
novel,NN,O
",",",",O
Rand,NNP,I-PER
stated,VBD,O
that,IN,O
We,PRP,I-MISC
the,DT,I-MISC
Living,VBG,I-MISC
"""",LQU,O
is,VBZ,O
as,RB,O
near,JJ,O
to,TO,O
an,DT,O
autobiography,NN,O
as,IN,O
I,PRP,O
will,MD,O
ever,RB,O
write,VB,O
.,.,O
During,IN,O
the,DT,O
1940s,NNS,O
",",",",O
Rand,NNP,I-PER
became,VBD,O
involved,VBN,O
in,IN,O
political,JJ,O
activism,NN,O
.,.,O
Despite,IN,O
her,PRP$,O
philosophical,JJ,O
differences,NNS,O
with,IN,O
them,PRP,O
",",",",O
Rand,NNP,I-PER
strongly,RB,O
endorsed,VBD,O
the,DT,O
writings,NNS,O
of,IN,O
both,DT,O
men,NNS,O
throughout,IN,O
her,PRP$,O
career,NN,O
",",",",O
and,CC,O
both,DT,O
of,IN,O
them,PRP,O
expressed,VBD,O
admiration,NN,O
for,IN,O
her,PRP,O
.,.,O
Once,RB,O
von,NNP,I-PER
Mises,NNP,I-PER
referred,VBD,O
to,TO,O
Rand,NNP,I-PER
as,IN,O
"""",LQU,O
the,DT,O
most,RBS,O
courageous,JJ,O
man,NN,O
in,IN,O
America,NNP,I-LOC
"""",RQU,O
",",",",O
a,DT,O
compliment,NN,O
that,WDT,O
particularly,RB,O
pleased,VBD,O
her,PRP,O
because,IN,O
he,PRP,O
said,VBD,O
',LQU,O
man,NN,O
',POS,O
instead,RB,O
of,IN,O
',LQU,O
woman,NN,O
',POS,O
.,.,O
She,PRP,O
also,RB,O
developed,VBD,O
a,DT,O
friendship,NN,O
with,IN,O
libertarian,JJ,O
writer,NN,O
Isabel,NNP,I-PER
Paterson,NNP,I-PER
.,.,O
Rand,NNP,I-PER
's,POS,O
first,JJ,O
major,JJ,O
success,NN,O
as,IN,O
a,DT,O
writer,NN,O
came,VBD,O
with,IN,O
The,DT,I-MISC
Fountainhead,NN,I-MISC
in,IN,O
1943,CD,O
",",",",O
a,DT,O
romantic,JJ,O
and,CC,O
philosophical,JJ,O
novel,NN,O
that,IN,O
she,PRP,O
wrote,VBD,O
over,IN,O
a,DT,O
period,NN,O
of,IN,O
seven,CD,O
years,NNS,O
.,.,O
Her,PRP$,O
use,NN,O
of,IN,O
the,DT,O
drug,NN,O
enabled,VBD,O
her,PRP$,O
to,TO,O
work,VB,O
long,JJ,O
hours,NNS,O
to,TO,O
meet,VB,O
her,PRP$,O
deadline,NN,O
for,IN,O
delivering,VBG,O
the,DT,O
finished,JJ,O
novel,NN,O
to,TO,O
Bobbs-Merrill,NNP,I-ORG
",",",",O
but,CC,O
when,WRB,O
the,DT,O
book,NN,O
was,VBD,O
done,VBN,O
she,PRP,O
was,VBD,O
so,SO,O
exhausted,VBN,O
that,IN,O
her,PRP$,O
doctor,NN,O
ordered,VBD,O
two,CD,O
weeks,NNS,O
rest,NN,O
.,.,O
The,DT,I-MISC
Fountainhead,NN,I-MISC
eventually,RB,O
became,VBD,O
a,DT,O
worldwide,JJ,O
success,NN,O
",",",",O
bringing,VBG,O
Rand,NNP,I-PER
fame,NN,O
and,CC,O
financial,JJ,O
security,NN,O
.,.,O
Rand,NNP,I-PER
also,RB,O
outlined,VBD,O
and,CC,O
took,VBD,O
extensive,JJ,O
notes,NNS,O
for,IN,O
a,DT,O
nonfiction,NN,O
treatment,NN,O
of,IN,O
her,PRP$,O
philosophy,NN,O
",",",",O
although,IN,O
the,DT,O
planned,JJ,O
book,NN,O
was,VBD,O
never,RB,O
completed,VBN,O
.,.,O
There,EX,O
",",",",O
Rand,NNP,I-PER
entertained,VBD,O
figures,NNS,O
such,JJ,O
as,IN,O
Hazlitt,NNP,I-PER
",",",",O
Morrie,NNP,I-PER
Ryskind,NNP,I-PER
",",",",O
Albert,NNP,I-PER
Mannheimer,NNP,I-PER
and,CC,O
Leonard,NNP,I-PER
Read,NNP,I-PER
.,.,O
Despite,IN,O
their,PRP$,O
break,NN,O
",",",",O
Rand,NNP,I-PER
continued,VBD,O
to,TO,O
promote,VB,O
Paterson,NNP,I-PER
's,POS,O
The,DT,I-MISC
God,NNP,I-MISC
of,IN,I-MISC
the,DT,I-MISC
Machine,NN,I-MISC
.,.,O
Her,PRP$,O
testimony,NN,O
described,VBD,O
the,DT,O
disparity,NN,O
between,IN,O
her,PRP$,O
personal,JJ,O
experiences,NNS,O
in,IN,O
the,DT,O
Soviet,NNP,I-LOC
Union,NNP,I-LOC
and,CC,O
the,DT,O
portrayal,NN,O
of,IN,O
it,PRP,O
in,IN,O
the,DT,O
1944,CD,O
film,NN,O
Song,NN,I-MISC
of,IN,I-MISC
Russia,NNP,I-MISC
.,.,O
Rand,NNP,I-PER
argued,VBD,O
that,IN,O
the,DT,O
film,NN,O
grossly,RB,O
misrepresented,VBN,O
conditions,NNS,O
in,IN,O
the,DT,O
Soviet,NNP,I-LOC
Union,NNP,I-LOC
",",",",O
portraying,VBG,O
life,NN,O
there,RB,O
as,IN,O
being,VBG,O
much,RB,O
better,JJR,O
and,CC,O
happier,JJR,O
than,IN,O
it,PRP,O
actually,RB,O
was,VBD,O
.,.,O
When,WRB,O
asked,VBN,O
about,IN,O
her,PRP$,O
feelings,NNS,O
on,IN,O
the,DT,O
effectiveness,NN,O
of,IN,O
the,DT,O
investigations,NNS,O
after,IN,O
the,DT,O
hearings,NNS,O
",",",",O
Rand,NNP,I-PER
described,VBD,O
the,DT,O
process,NN,O
as,IN,O
"""",LQU,O
futile,VBP,O
"""",RQU,O
.,.,O
After,IN,O
several,JJ,O
delays,NNS,O
",",",",O
the,DT,O
movie,NN,O
version,NN,O
of,IN,O
The,DT,I-MISC
Fountainhead,NN,I-MISC
was,VBD,O
released,VBN,O
in,IN,O
1949,CD,O
.,.,O
Although,IN,O
it,PRP,O
used,VBD,O
Rand,NNP,I-PER
's,POS,O
screenplay,NN,O
with,IN,O
minimal,JJ,O
alterations,NNS,O
",",",",O
she,PRP,O
"""",LQU,O
disliked,VBD,O
the,DT,O
movie,NN,O
from,IN,O
beginning,VBG,O
to,TO,O
"end,",VB,O
"""",RQU,O
complaining,VBG,O
about,IN,O
its,PRP$,O
editing,VBG,O
",",",",O
acting,VBG,O
and,CC,O
other,JJ,O
elements,NNS,O
.,.,O
After,IN,O
the,DT,O
publication,NN,O
of,IN,O
The,DT,I-MISC
Fountainhead,NN,I-MISC
",",",",O
Rand,NNP,I-PER
received,VBD,O
numerous,JJ,O
letters,NNS,O
from,IN,O
readers,NNS,O
",",",",O
some,DT,O
of,IN,O
whom,WP,O
it,PRP,O
had,VBD,O
profoundly,RB,O
influenced,VBN,O
.,.,O
At,IN,O
first,RB,O
the,DT,O
group,NN,O
was,VBD,O
an,DT,O
informal,JJ,O
gathering,NN,O
of,IN,O
friends,NNS,O
who,WP,O
met,VBD,O
with,IN,O
Rand,NNP,I-PER
on,IN,O
weekends,NNS,O
at,IN,O
her,PRP$,O
apartment,NN,O
to,TO,O
discuss,VB,O
philosophy,NN,O
.,.,O
Later,RB,O
she,PRP,O
began,VBD,O
allowing,VBG,O
them,PRP,O
to,TO,O
read,VB,O
the,DT,O
drafts,NNS,O
of,IN,O
her,PRP$,O
new,JJ,O
novel,NN,O
",",",",O
Atlas,NNP,I-MISC
Shrugged,NNP,I-MISC
",",",",O
as,IN,O
the,DT,O
manuscript,NN,O
pages,NNS,O
were,VBD,O
written,VBN,O
.,.,O
In,IN,O
1954,CD,O
Rand,NNP,I-PER
's,POS,O
close,JJ,O
relationship,NN,O
with,IN,O
the,DT,O
much,NN,O
younger,JJR,O
Nathaniel,NNP,I-PER
Branden,NNP,I-PER
turned,VBD,O
into,IN,O
a,DT,O
romantic,JJ,O
affair,NN,O
",",",",O
with,IN,O
the,DT,O
consent,NN,O
of,IN,O
their,PRP$,O
spouses,NNS,O
.,.,O
Atlas,NNP,I-MISC
Shrugged,NNP,I-MISC
",",",",O
published,VBN,O
in,IN,O
1957,CD,O
",",",",O
was,VBD,O
Rand,NNP,I-PER
's,POS,O
magnum,NN,O
opus,NN,O
.,.,O
Rand,NNP,I-PER
described,VBD,O
the,DT,O
theme,NN,O
of,IN,O
the,DT,O
novel,NN,O
as,IN,O
"""",LQU,O
the,DT,O
role,NN,O
of,IN,O
the,DT,O
mind,NN,O
in,IN,O
man,NN,O
's,POS,O
existence,NN,O
--,:,O
and,CC,O
",",",",O
as,IN,O
a,DT,O
corollary,NN,O
",",",",O
the,DT,O
demonstration,NN,O
of,IN,O
a,DT,O
new,JJ,O
moral,JJ,O
philosophy,NN,O
:,IN,O
the,DT,O
morality,NN,O
of,IN,O
rational,JJ,O
self-interest,NN,O
.,.,O
"""",RQU,O
The,DT,O
novel,NN,O
's,POS,O
hero,NN,O
and,CC,O
leader,NN,O
of,IN,O
the,DT,O
strike,NN,O
",",",",O
John,NNP,I-PER
Galt,NNP,I-PER
",",",",O
describes,VBZ,O
the,DT,O
strike,NN,O
as,IN,O
"""",LQU,O
stopping,VBG,O
the,DT,O
motor,NN,O
of,IN,O
the,DT,O
world,NN,O
"""",RQU,O
by,IN,O
withdrawing,VBG,O
the,DT,O
minds,NNS,O
of,IN,O
the,DT,O
individuals,NNS,O
most,RBS,O
contributing,JJ,O
to,TO,O
the,DT,O
nation,NN,O
's,POS,O
wealth,NN,O
and,CC,O
achievement,NN,O
.,.,O
With,IN,O
this,DT,O
fictional,JJ,O
strike,NN,O
",",",",O
Rand,NNP,I-PER
